nombre,actividad_tipo,municipio_codigo,municipio_nombre,longitud,latitud,year
Autos Ram IT,informador turistico,38028,Puerto de la Cruz,-16.54292084,28.41802708,2017-01-01
Autos Ram IT,informador turistico,38028,Puerto de la Cruz,-16.54756661,28.41559746,2017-01-01
Autos Ram IT,informador turistico,38028,Puerto de la Cruz,-16.55546252,28.4127499,2017-01-01
Autos Oceano RJ,concesionario exposicion automocion,38035,San Miguel,-16.61492458,28.05600438,2023-01-01
Autos Oceano RJ,concesionario exposicion automocion,38035,San Miguel,-16.61492458,28.05600438,2022-01-01
Autos Oceano RJ,concesionario exposicion automocion,38035,San Miguel,-16.61492458,28.05600438,2021-01-01
Autos Oceano RJ,concesionario exposicion automocion,38035,San Miguel,-16.61492458,28.05600438,2020-01-01
Autos Oceano RJ,concesionario exposicion automocion,38035,San Miguel,-16.61492458,28.05600438,2019-01-01
Autos Nuevo Mundo,concesionario exposicion automocion,38032,El Rosario,-16.366543,28.45173599,2017-01-01
Autos Nuevo Mundo,concesionario exposicion automocion,38032,El Rosario,-16.366543,28.45173599,2016-01-01
Autos Nuevo Mundo,concesionario exposicion automocion,38032,El Rosario,-16.366543,28.45173599,2023-01-01
Autos Nuevo Mundo,concesionario exposicion automocion,38032,El Rosario,-16.366543,28.45173599,2022-01-01
Autos Nuevo Mundo,concesionario exposicion automocion,38032,El Rosario,-16.366543,28.45173599,2021-01-01
Autos Nuevo Mundo,concesionario exposicion automocion,38032,El Rosario,-16.366543,28.45173599,2020-01-01
Autos Nuevo Mundo,concesionario exposicion automocion,38032,El Rosario,-16.366543,28.45173599,2019-01-01
Autos Nuevo Mundo,concesionario exposicion automocion,38032,El Rosario,-16.366543,28.45173599,2018-01-01
Autos Miguel,comercio otro tipo,38019,Guía de Isora,-16.76587339,28.18494329,2019-01-01
Autos Mertens IT,informador turistico,38028,Puerto de la Cruz,-16.54370955,28.41514178,2017-01-01
Autos Mertens IT,informador turistico,38028,Puerto de la Cruz,-16.53883786,28.41263915,2017-01-01
Autos Manolo,concesionario exposicion automocion,38039,Santa Úrsula,-16.48928981,28.42534054,2018-01-01
Autos Manolo,concesionario exposicion automocion,38039,Santa Úrsula,-16.48928981,28.42534054,2016-01-01
Autos Manolo,concesionario exposicion automocion,38039,Santa Úrsula,-16.48928981,28.42534054,2023-01-01
Autos Manolo,concesionario exposicion automocion,38039,Santa Úrsula,-16.48928981,28.42534054,2022-01-01
Autos Manolo,concesionario exposicion automocion,38039,Santa Úrsula,-16.48928981,28.42534054,2021-01-01
Autos Manolo,concesionario exposicion automocion,38039,Santa Úrsula,-16.48928981,28.42534054,2020-01-01
Autos Manolo,concesionario exposicion automocion,38039,Santa Úrsula,-16.48928981,28.42534054,2019-01-01
Autos Manolo,concesionario exposicion automocion,38039,Santa Úrsula,-16.48928981,28.42534054,2017-01-01
Autos Los Majuelos,concesionario exposicion automocion,38023,La Laguna,-16.29640838,28.45458585,2017-01-01
Autos Los Majuelos,concesionario exposicion automocion,38023,La Laguna,-16.29640838,28.45458585,2023-01-01
Autos Los Majuelos,concesionario exposicion automocion,38023,La Laguna,-16.29640838,28.45458585,2022-01-01
Autos Los Majuelos,concesionario exposicion automocion,38023,La Laguna,-16.29640838,28.45458585,2021-01-01
Autos Los Majuelos,concesionario exposicion automocion,38023,La Laguna,-16.29640838,28.45458585,2020-01-01
Autos Los Majuelos,concesionario exposicion automocion,38023,La Laguna,-16.29640838,28.45458585,2019-01-01
Autos Los Majuelos,concesionario exposicion automocion,38023,La Laguna,-16.29640838,28.45458585,2018-01-01
Autos Los Majuelos,concesionario exposicion automocion,38023,La Laguna,-16.29640838,28.45458585,2016-01-01
Autos Lema IT,informador turistico,38028,Puerto de la Cruz,-16.54407307,28.41595309,2017-01-01
Autos Las Rosas,concesionario exposicion automocion,38032,El Rosario,-16.370394,28.44073299,2017-01-01
Autos Las Rosas,concesionario exposicion automocion,38032,El Rosario,-16.370394,28.44073299,2023-01-01
Autos Las Rosas,concesionario exposicion automocion,38032,El Rosario,-16.370394,28.44073299,2016-01-01
Autos Las Rosas,concesionario exposicion automocion,38032,El Rosario,-16.370394,28.44073299,2022-01-01
Autos Las Rosas,concesionario exposicion automocion,38032,El Rosario,-16.370394,28.44073299,2021-01-01
Autos Las Rosas,concesionario exposicion automocion,38032,El Rosario,-16.370394,28.44073299,2020-01-01
Autos Las Rosas,concesionario exposicion automocion,38032,El Rosario,-16.370394,28.44073299,2019-01-01
Autos Las Rosas,concesionario exposicion automocion,38032,El Rosario,-16.370394,28.44073299,2018-01-01
Autos Karmann,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30001203,28.44533725,2019-01-01
Autos Karmann,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30001203,28.44533725,2018-01-01
Autos Karmann,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30001203,28.44533725,2016-01-01
Autos Karmann,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30001203,28.44533725,2023-01-01
Autos Karmann,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30001203,28.44533725,2022-01-01
Autos Karmann,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30001203,28.44533725,2021-01-01
Autos Karmann,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30001203,28.44533725,2020-01-01
Autos Karmann,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30001203,28.44533725,2017-01-01
Autos Juan Pedro,concesionario exposicion automocion,38025,La Matanza,-16.45899878,28.4458996,2022-01-01
Autos Juan Pedro,concesionario exposicion automocion,38025,La Matanza,-16.45899878,28.4458996,2023-01-01
Autos Juan Pedro,concesionario exposicion automocion,38025,La Matanza,-16.45899878,28.4458996,2021-01-01
Autos Juan Pedro,concesionario exposicion automocion,38025,La Matanza,-16.45899878,28.4458996,2020-01-01
Autos Juan Pedro,concesionario exposicion automocion,38025,La Matanza,-16.45899878,28.4458996,2019-01-01
Autos Juan Pedro,concesionario exposicion automocion,38025,La Matanza,-16.45899878,28.4458996,2018-01-01
Autos Juan Pedro,concesionario exposicion automocion,38025,La Matanza,-16.45899878,28.4458996,2017-01-01
Autos Juan Pedro,concesionario exposicion automocion,38025,La Matanza,-16.45899878,28.4458996,2016-01-01
Autos Garena,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31565083,28.44510787,2017-01-01
Autos Garena,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31565083,28.44510787,2023-01-01
Autos Garena,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31565083,28.44510787,2022-01-01
Autos Garena,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31565083,28.44510787,2016-01-01
Autos Garena,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31565083,28.44510787,2021-01-01
Autos Garena,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31565083,28.44510787,2020-01-01
Autos Garena,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31565083,28.44510787,2019-01-01
Autos Garena,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31565083,28.44510787,2018-01-01
Autos Garena,concesionario exposicion automocion,38039,Santa Úrsula,-16.50260547,28.41931451,2017-01-01
Autos Garena,concesionario exposicion automocion,38039,Santa Úrsula,-16.50260547,28.41931451,2023-01-01
Autos Garena,concesionario exposicion automocion,38039,Santa Úrsula,-16.50260547,28.41931451,2022-01-01
Autos Garena,concesionario exposicion automocion,38039,Santa Úrsula,-16.50260547,28.41931451,2021-01-01
Autos Garena,concesionario exposicion automocion,38039,Santa Úrsula,-16.50260547,28.41931451,2020-01-01
Autos Garena,concesionario exposicion automocion,38039,Santa Úrsula,-16.50260547,28.41931451,2019-01-01
Autos Garena,concesionario exposicion automocion,38039,Santa Úrsula,-16.50260547,28.41931451,2018-01-01
Autos Garena,concesionario exposicion automocion,38039,Santa Úrsula,-16.50260547,28.41931451,2016-01-01
Autos Escala 98 IT,informador turistico,38028,Puerto de la Cruz,-16.55197877,28.40955924,2017-01-01
Autos El Tanque,concesionario exposicion automocion,38044,El Tanque,-16.776672,28.35703499,2017-01-01
Autos El Tanque,concesionario exposicion automocion,38044,El Tanque,-16.776672,28.35703499,2023-01-01
Autos El Tanque,concesionario exposicion automocion,38044,El Tanque,-16.776672,28.35703499,2016-01-01
Autos El Tanque,concesionario exposicion automocion,38044,El Tanque,-16.776672,28.35703499,2022-01-01
Autos El Tanque,concesionario exposicion automocion,38044,El Tanque,-16.776672,28.35703499,2021-01-01
Autos El Tanque,concesionario exposicion automocion,38044,El Tanque,-16.776672,28.35703499,2020-01-01
Autos El Tanque,concesionario exposicion automocion,38044,El Tanque,-16.776672,28.35703499,2019-01-01
Autos El Tanque,concesionario exposicion automocion,38044,El Tanque,-16.776672,28.35703499,2018-01-01
Autos Dominguez Lemus,concesionario exposicion automocion,38043,Tacoronte,-16.41077317,28.48430211,2019-01-01
Autos Dominguez Lemus,concesionario exposicion automocion,38043,Tacoronte,-16.41077317,28.48430211,2018-01-01
Autos Dominguez Lemus,concesionario exposicion automocion,38043,Tacoronte,-16.41077317,28.48430211,2016-01-01
Autos Dominguez Lemus,concesionario exposicion automocion,38043,Tacoronte,-16.41077317,28.48430211,2023-01-01
Autos Dominguez Lemus,concesionario exposicion automocion,38043,Tacoronte,-16.41077317,28.48430211,2022-01-01
Autos Dominguez Lemus,concesionario exposicion automocion,38043,Tacoronte,-16.41077317,28.48430211,2021-01-01
Autos Dominguez Lemus,concesionario exposicion automocion,38043,Tacoronte,-16.41077317,28.48430211,2020-01-01
Autos Dominguez Lemus,concesionario exposicion automocion,38043,Tacoronte,-16.41077317,28.48430211,2017-01-01
Autos Corin Broker,concesionario exposicion automocion,38035,San Miguel,-16.61986232,28.04909271,2018-01-01
Autos Corin Broker,concesionario exposicion automocion,38035,San Miguel,-16.61986232,28.04909271,2021-01-01
Autos Corin Broker,concesionario exposicion automocion,38035,San Miguel,-16.61986232,28.04909271,2019-01-01
Autos Corin Broker,concesionario exposicion automocion,38035,San Miguel,-16.61986232,28.04909271,2020-01-01
Autos Corin Broker,concesionario exposicion automocion,38035,San Miguel,-16.61986232,28.04909271,2023-01-01
Autos Corin Broker,concesionario exposicion automocion,38035,San Miguel,-16.61986232,28.04909271,2017-01-01
Autos Corin Broker,concesionario exposicion automocion,38035,San Miguel,-16.61986232,28.04909271,2022-01-01
Autos City IT,informador turistico,38028,Puerto de la Cruz,-16.54404476,28.41835946,2017-01-01
Autos City IT,informador turistico,38028,Puerto de la Cruz,-16.55837626,28.41036369,2017-01-01
Autos City IT,informador turistico,38028,Puerto de la Cruz,-16.54314287,28.41784938,2018-01-01
Autos City IT,informador turistico,38028,Puerto de la Cruz,-16.54314287,28.41784938,2017-01-01
Autos Cano Cano Skoda,concesionario exposicion automocion,38017,Granadilla de Abona,-16.557304,28.07290599,2020-01-01
Autos Cano Cano Skoda,concesionario exposicion automocion,38017,Granadilla de Abona,-16.557304,28.07290599,2023-01-01
Autos Cano Cano Skoda,concesionario exposicion automocion,38017,Granadilla de Abona,-16.557304,28.07290599,2022-01-01
Autos Cano Cano Skoda,concesionario exposicion automocion,38017,Granadilla de Abona,-16.557304,28.07290599,2021-01-01
Autos Cano Cano Skoda,concesionario exposicion automocion,38017,Granadilla de Abona,-16.557304,28.07290599,2019-01-01
Autos Cano Cano Skoda,concesionario exposicion automocion,38017,Granadilla de Abona,-16.557304,28.07290599,2018-01-01
Autos Cano Cano Skoda,concesionario exposicion automocion,38017,Granadilla de Abona,-16.557304,28.07290599,2017-01-01
Autos Cano Cano Skoda,concesionario exposicion automocion,38017,Granadilla de Abona,-16.557304,28.07290599,2016-01-01
Autos Cano Cano,concesionario exposicion automocion,38017,Granadilla de Abona,-16.556135,28.07272099,2020-01-01
Autos Cano Cano,concesionario exposicion automocion,38017,Granadilla de Abona,-16.556135,28.07272099,2019-01-01
Autos Cano Cano,concesionario exposicion automocion,38017,Granadilla de Abona,-16.556135,28.07272099,2018-01-01
Autos Cano Cano,concesionario exposicion automocion,38017,Granadilla de Abona,-16.556135,28.07272099,2017-01-01
Autos Cano Cano,concesionario exposicion automocion,38017,Granadilla de Abona,-16.556135,28.07272099,2016-01-01
Autos Cano Cano,concesionario exposicion automocion,38017,Granadilla de Abona,-16.556135,28.07272099,2023-01-01
Autos Cano Cano,concesionario exposicion automocion,38017,Granadilla de Abona,-16.556135,28.07272099,2022-01-01
Autos Cano Cano,concesionario exposicion automocion,38017,Granadilla de Abona,-16.556135,28.07272099,2021-01-01
Autos Benchijigua,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31806352,28.42428731,2017-01-01
Autos Benchijigua,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31806352,28.42428731,2016-01-01
Autos Benchijigua,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31806352,28.42428731,2023-01-01
Autos Benchijigua,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31806352,28.42428731,2022-01-01
Autos Benchijigua,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31806352,28.42428731,2021-01-01
Autos Benchijigua,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31806352,28.42428731,2020-01-01
Autos Benchijigua,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31806352,28.42428731,2019-01-01
Autos Benchijigua,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.31806352,28.42428731,2018-01-01
Autos 3000 IT,informador turistico,38006,Arona,-16.73048417,28.0627085,2017-01-01
Autos 3000 IT,informador turistico,38028,Puerto de la Cruz,-16.53824832,28.41505497,2016-01-01
Autopista,bar cafeteria,38038,Santa Cruz de Tenerife,-16.28380526,28.4474106,2016-01-01
Automoviles Rodriguez Los Realejos,concesionario exposicion automocion,38031,Los Realejos,-16.58225708,28.38966164,2023-01-01
Automoviles Renault,concesionario exposicion automocion,38020,Güimar,-16.407085,28.31950599,2016-01-01
Automoviles Renault,concesionario exposicion automocion,38020,Güimar,-16.407085,28.31950599,2023-01-01
Automoviles Renault,concesionario exposicion automocion,38020,Güimar,-16.407085,28.31950599,2022-01-01
Automoviles Renault,concesionario exposicion automocion,38020,Güimar,-16.407085,28.31950599,2021-01-01
Automoviles Renault,concesionario exposicion automocion,38020,Güimar,-16.407085,28.31950599,2020-01-01
Automoviles Renault,concesionario exposicion automocion,38020,Güimar,-16.407085,28.31950599,2019-01-01
Automoviles Renault,concesionario exposicion automocion,38020,Güimar,-16.407085,28.31950599,2018-01-01
Automoviles Renault,concesionario exposicion automocion,38020,Güimar,-16.407085,28.31950599,2017-01-01
Automoviles Insulares,concesionario exposicion automocion,38035,San Miguel,-16.61378673,28.05052722,2018-01-01
Automoviles Insulares,concesionario exposicion automocion,38035,San Miguel,-16.61378673,28.05052722,2017-01-01
Automoviles Insulares,concesionario exposicion automocion,38035,San Miguel,-16.61378673,28.05052722,2023-01-01
Automoviles Insulares,concesionario exposicion automocion,38035,San Miguel,-16.61378673,28.05052722,2022-01-01
Automoviles Insulares,concesionario exposicion automocion,38035,San Miguel,-16.61378673,28.05052722,2021-01-01
Automoviles Insulares,concesionario exposicion automocion,38035,San Miguel,-16.61378673,28.05052722,2020-01-01
Automoviles Insulares,concesionario exposicion automocion,38035,San Miguel,-16.61378673,28.05052722,2019-01-01
Automoviles Insulares,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28476814,28.44664438,2021-01-01
Automoviles Insulares,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28476814,28.44664438,2023-01-01
Automoviles Insulares,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28476814,28.44664438,2022-01-01
Automoviles Insulares,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28476814,28.44664438,2020-01-01
Automoviles Insulares,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28476814,28.44664438,2019-01-01
Automoviles Insulares,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28476814,28.44664438,2018-01-01
Automoviles Insulares,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28476814,28.44664438,2017-01-01
Automoviles El Sauzal TOYONORTE,concesionario exposicion automocion,38028,Puerto de la Cruz,-16.54591833,28.39822703,2017-01-01
Automoviles El Sauzal TOYONORTE,concesionario exposicion automocion,38028,Puerto de la Cruz,-16.54591833,28.39822703,2016-01-01
Automoviles El Sauzal TOYONORTE,concesionario exposicion automocion,38028,Puerto de la Cruz,-16.54591833,28.39822703,2023-01-01
Automoviles El Sauzal TOYONORTE,concesionario exposicion automocion,38028,Puerto de la Cruz,-16.54591833,28.39822703,2022-01-01
Automoviles El Sauzal TOYONORTE,concesionario exposicion automocion,38028,Puerto de la Cruz,-16.54591833,28.39822703,2021-01-01
Automoviles El Sauzal TOYONORTE,concesionario exposicion automocion,38028,Puerto de la Cruz,-16.54591833,28.39822703,2020-01-01
Automoviles El Sauzal TOYONORTE,concesionario exposicion automocion,38028,Puerto de la Cruz,-16.54591833,28.39822703,2019-01-01
Automoviles El Sauzal TOYONORTE,concesionario exposicion automocion,38028,Puerto de la Cruz,-16.54591833,28.39822703,2018-01-01
Automoviles Avelino Jimenez,concesionario exposicion automocion,38035,San Miguel,-16.61145269,28.05078616,2018-01-01
Automoviles Avelino Jimenez,concesionario exposicion automocion,38035,San Miguel,-16.61145269,28.05078616,2016-01-01
Automoviles Avelino Jimenez,concesionario exposicion automocion,38035,San Miguel,-16.61145269,28.05078616,2023-01-01
Automoviles Avelino Jimenez,concesionario exposicion automocion,38035,San Miguel,-16.61145269,28.05078616,2022-01-01
Automoviles Avelino Jimenez,concesionario exposicion automocion,38035,San Miguel,-16.61145269,28.05078616,2021-01-01
Automoviles Avelino Jimenez,concesionario exposicion automocion,38035,San Miguel,-16.61145269,28.05078616,2020-01-01
Automoviles Avelino Jimenez,concesionario exposicion automocion,38035,San Miguel,-16.61145269,28.05078616,2019-01-01
Automoviles Avelino Jimenez,concesionario exposicion automocion,38035,San Miguel,-16.61145269,28.05078616,2017-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307665,28.04938041,2019-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307665,28.04938041,2017-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307727,28.04948861,2023-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307727,28.04948861,2022-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307727,28.04948861,2021-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307727,28.04948861,2020-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307727,28.04948861,2019-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307727,28.04948861,2018-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307727,28.04948861,2017-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307665,28.04938041,2023-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307665,28.04938041,2022-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307665,28.04938041,2021-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307665,28.04938041,2020-01-01
Automotores Atlantico,concesionario exposicion automocion,38035,San Miguel,-16.61307665,28.04938041,2018-01-01
Automotor Canariasu Peugeot,concesionario exposicion automocion,38035,San Miguel,-16.61705832,28.05036943,2019-01-01
Automotor Canariasu Peugeot,concesionario exposicion automocion,38035,San Miguel,-16.61705832,28.05036943,2017-01-01
Automotor Canariasu Peugeot,concesionario exposicion automocion,38035,San Miguel,-16.61705832,28.05036943,2023-01-01
Automotor Canariasu Peugeot,concesionario exposicion automocion,38035,San Miguel,-16.61705832,28.05036943,2022-01-01
Automotor Canariasu Peugeot,concesionario exposicion automocion,38035,San Miguel,-16.61705832,28.05036943,2021-01-01
Automotor Canariasu Peugeot,concesionario exposicion automocion,38035,San Miguel,-16.61705832,28.05036943,2020-01-01
Automotor Canariasu Peugeot,concesionario exposicion automocion,38035,San Miguel,-16.61705832,28.05036943,2018-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28609691,28.44528536,2017-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28582732,28.44558991,2023-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28582732,28.44558991,2022-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28582732,28.44558991,2021-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28582732,28.44558991,2020-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28582732,28.44558991,2019-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28582732,28.44558991,2018-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28582732,28.44558991,2017-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28609691,28.44528536,2023-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28609691,28.44528536,2022-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28609691,28.44528536,2021-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28609691,28.44528536,2020-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28609691,28.44528536,2019-01-01
Automotor Canarias Peugeot,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.28609691,28.44528536,2018-01-01
Automotor Canarias,concesionario exposicion automocion,38023,La Laguna,-16.316969,28.48485799,2017-01-01
Automotor Canarias,concesionario exposicion automocion,38023,La Laguna,-16.316969,28.48485799,2016-01-01
Automotor Canarias,concesionario exposicion automocion,38023,La Laguna,-16.316969,28.48485799,2023-01-01
Automotor Canarias,concesionario exposicion automocion,38023,La Laguna,-16.316969,28.48485799,2022-01-01
Automotor Canarias,concesionario exposicion automocion,38023,La Laguna,-16.316969,28.48485799,2021-01-01
Automotor Canarias,concesionario exposicion automocion,38023,La Laguna,-16.316969,28.48485799,2020-01-01
Automotor Canarias,concesionario exposicion automocion,38023,La Laguna,-16.316969,28.48485799,2019-01-01
Automotor Canarias,concesionario exposicion automocion,38023,La Laguna,-16.316969,28.48485799,2018-01-01
Automotor Canarias,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.26341381,28.46282656,2017-01-01
Automotor Canarias,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.26341381,28.46282656,2016-01-01
Automotor Canarias,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.26341381,28.46282656,2023-01-01
Automotor Canarias,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.26341381,28.46282656,2022-01-01
Automotor Canarias,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.26341381,28.46282656,2021-01-01
Automotor Canarias,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.26341381,28.46282656,2020-01-01
Automotor Canarias,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.26341381,28.46282656,2019-01-01
Automotor Canarias,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.26341381,28.46282656,2018-01-01
Autolaca Citroen,concesionario exposicion automocion,38035,San Miguel,-16.61847933,28.05199661,2019-01-01
Autolaca Citroen,concesionario exposicion automocion,38035,San Miguel,-16.61847933,28.05199661,2017-01-01
Autolaca Citroen,concesionario exposicion automocion,38035,San Miguel,-16.61847933,28.05199661,2023-01-01
Autolaca Citroen,concesionario exposicion automocion,38035,San Miguel,-16.61847933,28.05199661,2022-01-01
Autolaca Citroen,concesionario exposicion automocion,38035,San Miguel,-16.61847933,28.05199661,2021-01-01
Autolaca Citroen,concesionario exposicion automocion,38035,San Miguel,-16.61847933,28.05199661,2020-01-01
Autolaca Citroen,concesionario exposicion automocion,38035,San Miguel,-16.61847933,28.05199661,2018-01-01
Autoinsular,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30542905,28.42057721,2018-01-01
Autoinsular,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30542905,28.42057721,2016-01-01
Autoinsular,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30542905,28.42057721,2023-01-01
Autoinsular,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30542905,28.42057721,2022-01-01
Autoinsular,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30542905,28.42057721,2021-01-01
Autoinsular,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30542905,28.42057721,2020-01-01
Autoinsular,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30542905,28.42057721,2019-01-01
Autoinsular,concesionario exposicion automocion,38038,Santa Cruz de Tenerife,-16.30542905,28.42057721,2017-01-01
Autobar Muelle,bar cafeteria,38019,Guía de Isora,-16.81549929,28.18010038,2016-01-01
Autobar Maria,bar,38005,Arico,-16.45141649,28.14646359,2017-01-01
Autobar Maria,bar,38005,Arico,-16.45141649,28.14646359,2016-01-01
Autobar Las Gemelas,bar,38038,Santa Cruz de Tenerife,-16.27759481,28.44691231,2016-01-01
Autobar Las Eras,bar,38012,Fasnia,-16.42672274,28.20190756,2017-01-01
Autobar Julian,bar,38012,Fasnia,-16.42597714,28.20220315,2017-01-01
Autobar Jose Luis,bar,38019,Guía de Isora,-16.81779291,28.18124953,2017-01-01
Autobar Berto y Mary,autobar,38022,Icod de los Vinos,-16.71285416,28.37040769,2017-01-01
Auto Salon,concesionario exposicion automocion,38006,Arona,-16.65183774,28.02203005,2018-01-01
Auto Salon,concesionario exposicion automocion,38006,Arona,-16.65183774,28.02203005,2016-01-01
Auto Salon,concesionario exposicion automocion,38006,Arona,-16.65183774,28.02203005,2023-01-01
Auto Salon,concesionario exposicion automocion,38006,Arona,-16.65183774,28.02203005,2022-01-01
Auto Salon,concesionario exposicion automocion,38006,Arona,-16.65183774,28.02203005,2021-01-01
Auto Salon,concesionario exposicion automocion,38006,Arona,-16.65183774,28.02203005,2020-01-01
Auto Salon,concesionario exposicion automocion,38006,Arona,-16.65183774,28.02203005,2019-01-01
Auto Salon,concesionario exposicion automocion,38006,Arona,-16.65183774,28.02203005,2017-01-01
Auto Repuestos Mesa,comercio otro tipo,38018,La Guancha,-16.65242696,28.37674109,2018-01-01
Auto Repuestos Mesa,comercio otro tipo,38018,La Guancha,-16.65242696,28.37674109,2023-01-01
Auto Repuestos Mesa,comercio otro tipo,38018,La Guancha,-16.65242696,28.37674109,2022-01-01
Auto Repuestos Mesa,comercio otro tipo,38018,La Guancha,-16.65242696,28.37674109,2021-01-01
Auto Repuestos Mesa,comercio otro tipo,38018,La Guancha,-16.65242696,28.37674109,2020-01-01
Auto Repuestos Mesa,comercio otro tipo,38018,La Guancha,-16.65242696,28.37674109,2019-01-01
Auto Repuestos Mesa,comercio otro tipo,38018,La Guancha,-16.65242696,28.37674109,2017-01-01
Auto Repuestos Mesa,comercio otro tipo,38018,La Guancha,-16.65242696,28.37674109,2016-01-01
Autican IT,informador turistico,38019,Guía de Isora,-16.80199017,28.17933107,2016-01-01
